,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
126,-0.10295837,-0.032736547,-0.024680883,-0.009787606,-0.021037264,0.0,0.0,0.0,0.0,0.0
127,-0.0948233,-0.031139955,-0.02654925,-0.009285493,-0.019255107,0.0,0.0,0.0,0.0,0.0
128,-0.10315238,-0.025816396,-0.006801009,-0.01054436,-0.023251858,0.0,0.0,0.0,0.0,0.0
129,-0.11575355,-0.021722265,0.008673936,-0.011590435,-0.027697658,0.0,0.0,0.0,0.0,0.0
130,-0.11455445,-0.022009768,0.00062426925,-0.010345806,-0.026754275,0.0,0.0,0.0,0.0,0.0
131,-0.11151014,-0.021818236,-0.0075505674,-0.009034587,-0.025358,0.0,1.0,0.0,0.0,0.0
132,-0.105727,-0.021477379,-0.015148789,-0.00791768,-0.023486316,0.0,0.0,0.0,0.0,0.0
133,-0.096409455,-0.021828234,-0.022605151,-0.0071187248,-0.021045227,0.0,1.0,0.0,0.0,0.0
134,-0.08300482,-0.023578085,-0.030712815,-0.006635848,-0.017925868,0.0,0.0,1.0,0.0,0.0
135,-0.08097692,-0.023006931,-0.020738244,-0.007740329,-0.01952908,0.0,0.0,0.0,0.0,0.0
136,-0.07881752,-0.024513371,-0.016950399,-0.008600079,-0.02055489,0.0,0.0,0.0,0.0,0.0
137,-0.059745,-0.030914657,-0.037678093,-0.0073976247,-0.015256954,0.0,0.0,0.0,0.0,0.0
138,-0.037270173,-0.037038192,-0.058803827,-0.0063333404,-0.009116937,0.0,0.0,0.0,0.0,0.0
139,-0.038235098,-0.034622855,-0.06017214,-0.0068435725,-0.007956955,0.0,0.0,0.0,0.0,0.0
140,-0.040990993,-0.03222817,-0.05846128,-0.008113937,-0.007298897,0.0,0.0,0.0,0.0,0.0
141,-0.047252163,-0.030930229,-0.053444058,-0.010432731,-0.0073698666,0.0,0.0,0.0,0.0,0.0
142,-0.09010999,-0.030651167,-0.021454424,-0.01687579,-0.017755223,0.0,0.0,0.0,0.0,0.0
143,-0.106730744,-0.02764345,0.0005028546,-0.019296838,-0.022606311,1.0,0.0,0.0,0.0,0.0
144,-0.1095788,-0.02937109,0.0004507005,-0.019370496,-0.022069054,0.0,0.0,1.0,0.0,0.0
145,-0.11143243,-0.03124404,0.0014795959,-0.01903361,-0.021339225,0.0,0.0,0.0,0.0,0.0
146,-0.11259189,-0.03322714,0.004455298,-0.018334677,-0.02066661,0.0,0.0,0.0,0.0,0.0
147,-0.11331989,-0.035479136,0.009741634,-0.017410107,-0.020188428,1.0,0.0,0.0,0.0,0.0
148,-0.09100741,-0.033765756,0.00095534325,-0.01358632,-0.016537217,0.0,0.0,0.0,0.0,0.0
149,-0.08464886,-0.028495714,0.010526031,-0.011434825,-0.018254787,0.0,0.0,0.0,0.0,0.0
150,-0.11781423,-0.036751345,0.008338898,-0.013704412,-0.025151365,0.0,0.0,0.0,0.0,0.0
151,-0.112269655,-0.03602177,-0.0006968975,-0.0122415135,-0.023153024,0.0,0.0,1.0,0.0,0.0
152,-0.102217555,-0.03413079,-0.008615345,-0.01074693,-0.02027908,1.0,0.0,2.0,0.0,0.0
153,-0.08900492,-0.031355172,-0.014256328,-0.009395695,-0.017000787,0.0,0.0,0.0,0.0,0.0
154,-0.07439031,-0.028190263,-0.017306715,-0.008298493,-0.013758232,0.0,0.0,0.0,0.0,0.0
155,-0.07664336,-0.021467872,0.0014891922,-0.0089011025,-0.016383654,0.0,0.0,0.0,0.0,0.0
156,-0.08440471,-0.016229466,0.016304702,-0.009317987,-0.019784816,0.0,0.0,0.0,0.0,0.0
157,-0.08014245,-0.015645035,0.008088559,-0.0075511364,-0.018262507,0.0,0.0,0.0,0.0,0.0
158,-0.11113985,-0.02336803,0.006134242,-0.009687452,-0.024634117,0.0,0.0,0.0,0.0,0.0
159,-0.10614319,-0.022518717,-0.00053042173,-0.008536343,-0.022984302,0.0,0.0,0.0,0.0,0.0
160,-0.098560885,-0.02180209,-0.006046027,-0.007728236,-0.020993933,0.0,0.0,0.0,0.0,0.0
161,-0.087632224,-0.022302352,-0.011814266,-0.007293038,-0.018478014,0.0,0.0,0.0,0.0,0.0
162,-0.08913024,-0.021001786,0.00039958954,-0.008581599,-0.020836443,1.0,0.0,0.0,0.0,0.0
163,-0.08746615,-0.022421025,0.0038313267,-0.009335809,-0.021930719,0.0,0.0,0.0,0.0,0.0
164,-0.064277336,-0.02941756,-0.02042365,-0.0074251043,-0.015834447,0.0,0.0,0.0,0.0,0.0
165,-0.032327756,-0.036716923,-0.048108697,-0.004975396,-0.007869573,0.0,0.0,0.0,0.0,0.0
166,0.0069104284,-0.043750092,-0.0765385,-0.0021568162,0.0013022125,0.0,0.0,0.0,0.0,0.0
167,0.01998128,-0.04069099,-0.08188304,-0.0006161339,0.004569526,0.0,0.0,0.0,0.0,0.0
168,0.035162583,-0.037185714,-0.08522904,0.0008467911,0.008074986,0.0,0.0,0.0,0.0,0.0
169,0.035280004,-0.03085827,-0.06389031,-0.00016126432,0.0058911117,0.0,0.0,0.0,0.0,0.0
170,-0.0048152953,-0.03579639,-0.035025746,-0.006811548,-0.0054434203,0.0,0.0,0.0,0.0,0.0
171,0.008008346,-0.040078446,-0.03428641,-0.009166165,-0.0023850705,1.0,0.0,0.0,0.0,0.0
172,0.024154201,-0.04748091,-0.032597452,-0.012912814,0.0011101076,0.0,0.0,0.0,0.0,0.0
173,0.04363419,-0.057455413,-0.029658468,-0.017808989,0.0047583617,1.0,0.0,0.0,0.0,0.0
174,0.06628053,-0.069977775,-0.027458819,-0.023411904,0.008445033,1.0,0.0,0.0,0.0,0.0
175,0.054541394,-0.09388511,-0.021660954,-0.033294305,0.003619627,1.0,0.0,1.0,0.0,0.0
176,0.056000143,-0.09451134,-0.02985436,-0.032245807,0.0045746667,1.0,0.0,0.0,0.0,0.0
177,0.06189035,-0.09418548,-0.038948566,-0.030893283,0.0066970903,2.0000000000000004,0.0,0.0,0.0,0.0
178,0.072262004,-0.09254766,-0.04690081,-0.029447982,0.0097280955,0.0,0.0,0.0,0.0,0.0
179,0.085752025,-0.08982384,-0.05256036,-0.028061362,0.013182376,0.0,0.0,0.0,0.0,0.0
180,0.10063724,-0.08646486,-0.05563599,-0.026800426,0.016611595,0.0,0.0,0.0,0.0,0.0
181,0.097034216,-0.07899052,-0.03647563,-0.027066674,0.01371944,0.0,0.0,0.0,0.0,0.0
182,0.0877689,-0.07326996,-0.02135095,-0.027319375,0.010006196,0.0,0.0,0.0,0.0,0.0
183,0.09266646,-0.07303409,-0.029695185,-0.025711581,0.0117471535,0.0,0.0,0.0,0.0,0.0
184,0.06327027,-0.08135783,-0.032714486,-0.027599152,0.00561117,0.0,0.0,0.0,0.0,0.0
185,0.07343502,-0.07969821,-0.04068008,-0.026128694,0.008605155,0.0,0.0,0.0,0.0,0.0
186,0.08666442,-0.077036925,-0.04648608,-0.02472255,0.0120136775,0.0,0.0,0.0,0.0,0.0
187,0.10126205,-0.073818415,-0.04985106,-0.023444295,0.01539833,1.0,0.0,0.0,0.0,0.0
188,0.097691655,-0.06654061,-0.031127336,-0.023757955,0.012496658,0.0,0.0,0.0,0.0,0.0
189,0.08880304,-0.06108444,-0.016462445,-0.024074102,0.008862879,0.0,0.0,0.0,0.0,0.0
190,0.0943263,-0.061219916,-0.02540186,-0.022501573,0.0107983835,0.0,0.0,0.0,0.0,0.0
191,0.06382705,-0.070560485,-0.028349193,-0.024530971,0.0043590283,0.0,0.0,0.0,0.0,0.0
192,0.070512235,-0.07079308,-0.036465198,-0.023418227,0.006489197,0.0,0.0,0.0,0.0,0.0
193,0.07930623,-0.0705754,-0.042667776,-0.022459101,0.008823948,0.0,0.0,0.0,0.0,0.0
194,0.08959317,-0.070034,-0.046897262,-0.021654854,0.011185977,1.0,0.0,0.0,0.0,0.0
195,0.079800054,-0.06432057,-0.027213901,-0.022554062,0.006838627,1.0,1.0,0.0,0.0,0.0
196,0.06562026,-0.05990386,-0.0114070475,-0.02345718,0.001984044,1.0,0.0,0.0,0.0,0.0
197,0.06672205,-0.060345113,-0.019094765,-0.02236268,0.002913097,0.0,0.0,0.0,0.0,0.0
198,0.06929138,-0.060143746,-0.026624978,-0.021156361,0.004235602,0.0,0.0,0.0,0.0,0.0
199,0.073035076,-0.059993766,-0.032414913,-0.020414926,0.00582466,0.0,0.0,0.0,0.0,0.0
200,0.07738264,-0.06092979,-0.035962015,-0.020511104,0.0075768996,0.0,0.0,0.0,0.0,0.0
201,0.081905514,-0.06371819,-0.03748867,-0.021494146,0.009429842,0.0,0.0,0.0,0.0,0.0
202,0.06952414,-0.064450964,-0.017594188,-0.024701757,0.0055801235,0.0,0.0,0.0,0.0,0.0
203,0.05488032,-0.06833635,-0.002364993,-0.028127914,0.0019672858,0.0,0.0,0.0,0.0,0.0
204,0.062272564,-0.080076605,-0.014266551,-0.029561361,0.00570184,0.0,0.0,0.0,0.0,0.0
205,0.07626237,-0.09207371,-0.027533503,-0.030598566,0.01099711,0.0,0.0,0.0,0.0,0.0
206,0.0917341,-0.08914524,-0.03630665,-0.028737318,0.015213326,0.0,0.0,0.0,0.0,0.0
207,0.10952407,-0.08527461,-0.042601436,-0.026886182,0.019638242,0.0,0.0,0.0,0.0,0.0
208,0.12861209,-0.080836914,-0.0463728,-0.025059897,0.024036702,0.0,0.0,0.0,0.0,0.0
209,0.11538954,-0.07585995,-0.02589795,-0.026099486,0.018867683,0.0,0.0,1.0,0.0,0.0
210,0.09769769,-0.07230976,-0.009557873,-0.027296819,0.013245955,0.0,0.0,0.0,0.0,0.0
211,0.10978596,-0.07030806,-0.019291282,-0.025195068,0.016736403,0.0,0.0,0.0,0.0,0.0
212,0.08685717,-0.07684457,-0.023019254,-0.026633084,0.012089595,0.0,0.0,0.0,0.0,0.0
213,0.102121845,-0.07364819,-0.03154415,-0.024621645,0.016211772,0.0,0.0,0.0,0.0,0.0
214,0.12022363,-0.06947284,-0.037963063,-0.022541516,0.020711694,0.0,0.0,0.0,0.0,0.0
215,0.12556323,-0.06907068,-0.042052567,-0.021768786,0.02206862,0.0,0.0,0.0,0.0,0.0
216,0.114276424,-0.06478428,-0.026314557,-0.022514166,0.017762614,0.0,0.0,0.0,0.0,0.0
217,0.09951794,-0.061153203,-0.013078272,-0.023408115,0.0130629875,0.0,0.0,1.0,0.0,0.0
218,0.115762666,-0.059035942,-0.024525255,-0.02120281,0.017634522,0.0,0.0,0.0,0.0,0.0
219,0.12073161,-0.060065314,-0.032736182,-0.020256715,0.01937738,0.0,0.0,1.0,0.0,0.0
220,0.12838261,-0.060764074,-0.039516628,-0.019410964,0.021449462,0.0,0.0,1.0,0.0,0.0
221,0.13890849,-0.061059117,-0.044980705,-0.018607805,0.023861641,2.0000000000000004,0.0,0.0,0.0,0.0
222,0.13435477,-0.05674977,-0.029117526,-0.019320464,0.020647302,4.0,0.0,1.0,0.0,0.0
223,0.12284921,-0.0517542,-0.014138252,-0.020176612,0.01649784,0.0,0.0,0.0,0.0,0.0
224,0.14279188,-0.047801524,-0.02572146,-0.01754072,0.021976111,0.0,0.0,0.0,0.0,0.0
225,0.1511416,-0.046454817,-0.03475976,-0.015904503,0.024730397,0.0,0.0,0.0,0.0,0.0
226,0.15501992,-0.04546044,-0.04071158,-0.014802171,0.026199505,0.0,0.0,0.0,0.0,0.0
227,0.16463505,-0.04224603,-0.04478106,-0.013292497,0.028709197,0.0,0.0,0.0,0.0,0.0
228,0.16355479,-0.041041598,-0.04447043,-0.012777856,0.028453942,1.0,0.0,0.0,0.0,0.0
229,0.14013858,-0.036376804,-0.021974295,-0.014146222,0.021282246,1.0,0.0,0.0,0.0,0.0
230,0.106626615,-0.03428495,-0.0035820606,-0.015632493,0.013060477,1.0,0.0,0.0,0.0,0.0
231,0.091253236,-0.036652178,-0.011481106,-0.01391275,0.012343149,0.0,0.0,0.0,0.0,0.0
232,0.07192136,-0.044668496,-0.024278462,-0.012106698,0.011627127,0.0,0.0,0.0,0.0,0.0
233,0.06101699,-0.051752478,-0.039783865,-0.00866051,0.013703197,0.0,1.0,0.0,0.0,0.0
234,0.048795357,-0.060331672,-0.05528301,-0.0045447866,0.016064405,0.0,0.0,0.0,0.0,0.0
235,0.054289714,-0.058723852,-0.05654326,-0.004007821,0.017137785,0.0,0.0,0.0,0.0,0.0
236,0.04223475,-0.05417134,-0.035040766,-0.005257111,0.012227699,0.0,0.0,0.0,0.0,0.0
237,0.024695113,-0.05136794,-0.017959267,-0.0066008084,0.006596622,0.0,0.0,0.0,0.0,0.0
238,0.020162925,-0.05296617,-0.025245607,-0.0058981087,0.0061535574,0.0,0.0,2.9999999999999996,0.0,0.0
239,-0.0052227676,-0.059131667,-0.029014261,-0.0077855308,0.0010184459,0.0,0.0,0.0,0.0,0.0
240,0.007948071,-0.05629196,-0.037350357,-0.0059481245,0.0045735575,0.0,0.0,0.0,0.0,0.0
