,brand t140p train,brand v177j train,brand T75q train,brand w32S train,brand G56h train,brand t140p actual,brand v177j actual,brand T75q actual,brand w32S actual,brand G56h actual
894,0.29020408,-0.04910758,-0.09156513,-0.028185766,0.09188548,0.0,0.0,0.0,0.0,0.0
895,0.31685925,-0.08303802,-0.09399301,-0.038475968,0.10026325,0.0,0.0,0.0,0.0,0.0
896,0.304328,-0.058780894,-0.079117626,-0.033944227,0.09635541,0.0,0.0,0.0,0.0,0.0
897,0.28311187,-0.040945873,-0.07190055,-0.031110276,0.09070414,0.0,0.0,0.0,0.0,1.0
898,0.27849564,-0.046764612,-0.083664626,-0.03159378,0.08973713,1.0,0.0,0.0,0.0,0.0
899,0.28023565,-0.05386679,-0.09256399,-0.031653155,0.08980769,0.0,0.0,0.0,0.0,0.0
900,0.28770858,-0.059502438,-0.09756285,-0.030855868,0.09079378,0.0,0.0,0.0,0.0,0.0
901,0.297694,-0.061956212,-0.09971556,-0.029270478,0.0922637,0.0,0.0,0.0,0.0,0.0
902,0.29039928,-0.020403668,-0.099683434,-0.013007205,0.08588797,0.0,0.0,0.0,0.0,0.0
903,0.25663906,0.047325745,-0.08413234,0.007385947,0.07285713,0.0,0.0,0.0,0.0,0.0
904,0.22773662,0.07769157,-0.07382357,0.014186129,0.06524909,0.0,0.0,0.0,0.0,0.0
905,0.20157927,0.1161242,-0.083718866,0.029653024,0.054999623,0.0,0.0,0.0,0.0,0.0
906,0.19932964,0.116603315,-0.08912891,0.031324733,0.05443296,1.0,0.0,0.0,0.0,0.0
907,0.18879586,0.1483601,-0.0932664,0.045667246,0.04777679,0.0,0.0,0.0,0.0,0.0
908,0.20188937,0.14183818,-0.09298581,0.045052428,0.051373884,0.0,0.0,0.0,0.0,0.0
909,0.23498842,0.1032159,-0.094816,0.03208925,0.06218431,0.0,0.0,0.0,0.0,0.0
910,0.24513,0.08794874,-0.08308634,0.022456944,0.06682025,0.0,0.0,0.0,0.0,0.0
911,0.22222573,0.11805935,-0.07642481,0.030149687,0.05925088,1.0,0.0,0.0,0.0,0.0
912,0.23752892,0.07501963,-0.09114581,0.016226862,0.06568931,1.0,0.0,0.0,0.0,0.0
913,0.24558195,0.06407747,-0.10046929,0.014614752,0.06752147,0.0,0.0,0.0,0.0,0.0
914,0.27178952,0.022626385,-0.11035019,0.0026503624,0.07529234,0.0,0.0,0.0,0.0,0.0
915,0.2841317,0.019710377,-0.11349425,0.0037260354,0.07743049,0.0,0.0,0.0,0.0,0.0
916,0.30069926,0.007068441,-0.10629928,-0.0013469812,0.08510477,0.0,0.0,0.0,1.0,0.0
917,0.29638195,0.010863841,-0.08681494,-0.0063382415,0.08817209,0.0,0.0,0.0,0.0,0.0
918,0.2903273,-0.010689542,-0.07798964,-0.019904012,0.09178649,0.0,0.0,0.0,0.0,0.0
