Date,Sales,Average Discount,Year,Month,Day,Week Day,Week End,Hijri Dates,eid ul fitr,eid ul Adha,Muharrum,Wheat Harvest,Cotton Harvest,brand r18p,brand v177j,brand P144q,brand b103y,brand N239O,brand R124D,brand k89w,brand W147Q,brand x232R
2019-05-27,13169,15,2019,5,27,1,0,922,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-28,27542,16,2019,5,28,1,0,923,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-29,12384,15,2019,5,29,1,0,924,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-30,26381,15,2019,5,30,1,0,925,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-31,48121,15,2019,5,31,1,0,926,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,40372,15,2019,6,1,0,1,927,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,18465,15,2019,6,2,0,1,928,1,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,18753,15,2019,6,3,1,0,929,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-04,51509,15,2019,6,4,1,0,101,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-07,14900,15,2019,6,7,1,0,104,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,22613,15,2019,6,8,0,1,105,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,4445,0,2019,6,9,0,1,106,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,18692,15,2019,6,10,1,0,107,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,44670,15,2019,6,11,1,0,108,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-06-12,29926,15,2019,6,12,1,0,109,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-13,14969,15,2019,6,13,1,0,1010,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-14,39144,15,2019,6,14,1,0,1011,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-15,11922,16,2019,6,15,0,1,1012,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,24344,15,2019,6,16,0,1,1013,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-17,11977,15,2019,6,17,1,0,1014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-18,16069,15,2019,6,18,1,0,1015,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,5415,15,2019,6,19,1,0,1016,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,14584,16,2019,6,20,1,0,1017,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-21,3426,15,2019,6,21,1,0,1018,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-22,13327,15,2019,6,22,0,1,1019,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,3043,15,2019,6,23,0,1,1020,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,16145,15,2019,6,24,1,0,1021,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,19217,15,2019,6,25,1,0,1022,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26,16890,15,2019,6,26,1,0,1023,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,11098,17,2019,6,27,1,0,1024,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,17795,45,2019,6,28,1,0,1025,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,35597,50,2019,6,29,0,1,1026,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,9774,0,2019,6,30,0,1,1027,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,18829,50,2019,7,1,1,0,1028,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02,14316,50,2019,7,2,1,0,1029,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-07-03,11690,0,2019,7,3,1,0,1030,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,12405,50,2019,7,4,1,0,111,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,48544,50,2019,7,5,1,0,112,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,25128,50,2019,7,6,0,1,113,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,23631,50,2019,7,7,0,1,114,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,19528,49,2019,7,8,1,0,115,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,19510,35,2019,7,9,1,0,116,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,7448,50,2019,7,10,1,0,117,0,0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,17415,49,2019,7,11,1,0,118,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,21189,49,2019,7,12,1,0,119,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,26070,49,2019,7,13,0,1,1110,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-14,11427,20,2019,7,14,0,1,1111,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,17369,50,2019,7,15,1,0,1112,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,10831,50,2019,7,16,1,0,1113,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17,21209,49,2019,7,17,1,0,1114,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,20154,0,2019,7,18,1,0,1115,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,18618,47,2019,7,19,1,0,1116,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-20,20668,50,2019,7,20,0,1,1117,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-21,33481,50,2019,7,21,0,1,1118,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,22688,49,2019,7,22,1,0,1119,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,27940,50,2019,7,23,1,0,1120,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24,5289,50,2019,7,24,1,0,1121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-25,6692,0,2019,7,25,1,0,1122,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,26728,50,2019,7,26,1,0,1123,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,33910,50,2019,7,27,0,1,1124,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,26479,50,2019,7,28,0,1,1125,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,24791,49,2019,7,29,1,0,1126,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,7365,50,2019,7,30,1,0,1127,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,19707,40,2019,7,31,1,0,1128,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,28052,41,2019,8,1,1,0,1129,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,27853,50,2019,8,2,1,0,121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,24307,31,2019,8,3,0,1,122,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,25612,50,2019,8,4,0,1,123,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,12596,49,2019,8,5,1,0,124,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,13041,50,2019,8,6,1,0,125,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07,63437,50,2019,8,7,1,0,126,0,1,0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08,19281,50,2019,8,8,1,0,127,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09,28222,45,2019,8,9,1,0,128,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,42200,50,2019,8,10,0,1,129,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,24975,49,2019,8,11,0,1,1210,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,3372,0,2019,8,12,1,0,1211,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14,1100,0,2019,8,14,1,0,1213,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-15,11207,0,2019,8,15,1,0,1214,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,29776,27,2019,8,16,1,0,1215,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,30838,48,2019,8,17,0,1,1216,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,15965,45,2019,8,18,0,1,1217,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,14981,40,2019,8,19,1,0,1218,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-20,13105,50,2019,8,20,1,0,1219,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-21,11466,0,2019,8,21,1,0,1220,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-22,5675,50,2019,8,22,1,0,1221,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,17545,0,2019,8,23,1,0,1222,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,57916,50,2019,8,24,0,1,1223,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,13650,48,2019,8,25,0,1,1224,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,12475,50,2019,8,26,1,0,1225,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27,410,0,2019,8,27,1,0,1226,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-28,23156,50,2019,8,28,1,0,1227,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-29,15701,0,2019,8,29,1,0,1228,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,15860,0,2019,8,30,1,0,1229,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,17080,45,2019,8,31,0,1,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,30682,19,2019,9,1,0,1,12,0,0,0,0,0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,10791,50,2019,9,2,1,0,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,13626,38,2019,9,3,1,0,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,21874,0,2019,9,4,1,0,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,3970,0,2019,9,5,1,0,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-06,3315,0,2019,9,6,1,0,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,34766,50,2019,9,7,0,1,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,33593,44,2019,9,8,0,1,19,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,38756,49,2019,9,11,1,0,112,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,34773,50,2019,9,12,1,0,113,0,0,0,0,0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,28990,50,2019,9,13,1,0,114,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,20519,45,2019,9,14,0,1,115,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,36985,48,2019,9,15,0,1,116,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,6970,0,2019,9,16,1,0,117,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17,16575,50,2019,9,17,1,0,118,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,33876,0,2019,9,18,1,0,119,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19,7335,50,2019,9,19,1,0,120,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,15597,0,2019,9,20,1,0,121,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21,43803,50,2019,9,21,0,1,122,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,41138,40,2019,9,22,0,1,123,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,13096,50,2019,9,23,1,0,124,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24,9956,50,2019,9,24,1,0,125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-25,6670,0,2019,9,25,1,0,126,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-26,18070,50,2019,9,26,1,0,127,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27,57318,50,2019,9,27,1,0,128,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28,14016,49,2019,9,28,0,1,129,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29,31369,50,2019,9,29,0,1,130,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,6660,0,2019,9,30,1,0,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,20058,45,2019,10,1,1,0,22,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,30536,50,2019,10,2,1,0,23,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,22620,49,2019,10,3,1,0,24,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,22477,0,2019,10,4,1,0,25,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05,20878,50,2019,10,5,0,1,26,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,20980,50,2019,10,6,0,1,27,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,29815,50,2019,10,7,1,0,28,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-08,11136,50,2019,10,8,1,0,29,0,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-09,3150,50,2019,10,9,1,0,210,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-10,5755,49,2019,10,10,1,0,211,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,11190,50,2019,10,11,1,0,212,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-12,26686,50,2019,10,12,0,1,213,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,28922,50,2019,10,13,0,1,214,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,17990,50,2019,10,14,1,0,215,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,31192,50,2019,10,15,1,0,216,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,20877,50,2019,10,16,1,0,217,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,14800,49,2019,10,17,1,0,218,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,1735,0,2019,10,18,1,0,219,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,19367,0,2019,10,19,0,1,220,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,18169,45,2019,10,20,0,1,221,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,26007,0,2019,10,21,1,0,222,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,27035,49,2019,10,22,1,0,223,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,3555,0,2019,10,23,1,0,224,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,10835,50,2019,10,24,1,0,225,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25,43937,50,2019,10,25,1,0,226,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26,15400,50,2019,10,26,0,1,227,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,21614,20,2019,10,27,0,1,228,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28,13091,50,2019,10,28,1,0,229,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-29,17008,50,2019,10,29,1,0,31,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-30,16305,49,2019,10,30,1,0,32,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,31176,50,2019,10,31,1,0,33,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,13645,50,2019,11,1,1,0,34,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-02,26241,50,2019,11,2,0,1,35,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-03,20402,50,2019,11,3,0,1,36,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04,21505,50,2019,11,4,1,0,37,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-05,18752,50,2019,11,5,1,0,38,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-06,27067,50,2019,11,6,1,0,39,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-07,8980,0,2019,11,7,1,0,310,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-08,12315,50,2019,11,8,1,0,311,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-09,34667,50,2019,11,9,0,1,312,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10,57962,50,2019,11,10,0,1,313,0,0,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,53406,49,2019,11,11,1,0,314,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-12,61717,25,2019,11,12,1,0,315,0,0,0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-13,13351,0,2019,11,13,1,0,316,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-14,9131,49,2019,11,14,1,0,317,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-15,31597,38,2019,11,15,1,0,318,0,0,0,0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-16,28956,49,2019,11,16,0,1,319,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-17,18962,50,2019,11,17,0,1,320,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-18,28202,50,2019,11,18,1,0,321,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,17622,0,2019,11,19,1,0,322,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-20,22126,50,2019,11,20,1,0,323,0,0,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-21,43971,0,2019,11,21,1,0,324,0,0,0,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-22,34315,49,2019,11,22,1,0,325,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-23,25795,48,2019,11,23,0,1,326,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-24,29720,50,2019,11,24,0,1,327,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,7925,50,2019,11,25,1,0,328,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-26,19960,49,2019,11,26,1,0,329,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-27,8110,50,2019,11,27,1,0,330,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-28,49732,20,2019,11,28,1,0,41,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-29,61196,30,2019,11,29,1,0,42,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-30,65001,31,2019,11,30,0,1,43,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,24197,30,2019,12,1,0,1,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,16672,35,2019,12,2,1,0,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-03,21675,50,2019,12,3,1,0,46,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-04,33556,50,2019,12,4,1,0,47,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,7365,0,2019,12,5,1,0,48,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06,19585,50,2019,12,6,1,0,49,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-07,19595,50,2019,12,7,0,1,410,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,31438,50,2019,12,8,0,1,411,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,11542,0,2019,12,9,1,0,412,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,15265,0,2019,12,10,1,0,413,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-11,11465,50,2019,12,11,1,0,414,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
