,Unnamed: 0,Unnamed: 0.1,Date,brand m179b,brand Y206o,brand r18p,brand e250p,brand T75q,brand V209V,brand Y213j,brand t96K,brand P144q,brand j12s,brand v177j,brand B222m,brand N239O,brand R124D,brand J246F,brand w32S,brand e26Z,brand i211A,brand k154H
802,802,802,11/06/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,803,803,11/06/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,804,804,11/06/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
805,805,805,13/06/2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
806,806,806,13/06/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,807,807,14/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
808,808,808,22/06/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,809,809,25/06/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,810,810,26/06/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,811,811,27/06/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,812,812,29/06/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,813,813,29/06/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814,814,814,01/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,815,815,02/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,816,816,02/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
817,817,817,04/07/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,818,818,05/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,819,819,05/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,820,820,05/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
821,821,821,06/07/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,822,822,06/07/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,823,823,06/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,824,824,09/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
825,825,825,09/07/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,826,826,11/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
827,827,827,12/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,828,828,12/07/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,829,829,13/07/2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,830,830,17/07/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
831,831,831,18/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
832,832,832,19/07/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
833,833,833,22/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,834,834,23/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
835,835,835,23/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
836,836,836,25/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
837,837,837,25/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
838,838,838,26/07/2019,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
839,839,839,26/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,840,840,26/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
841,841,841,26/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
842,842,842,29/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
843,843,843,29/07/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
844,844,844,29/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
845,845,845,30/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,846,846,31/07/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,847,847,31/07/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
848,848,848,01/08/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
849,849,849,01/08/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,850,850,03/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,851,851,07/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,852,852,07/08/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,853,853,07/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,854,854,08/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
855,855,855,08/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
856,856,856,09/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,857,857,10/08/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,858,858,10/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,859,859,10/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
860,860,860,11/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
861,861,861,16/08/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,862,862,16/08/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
863,863,863,16/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,864,864,19/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
865,865,865,24/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,866,866,24/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,867,867,25/08/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,868,868,29/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
869,869,869,30/08/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870,870,870,01/09/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,871,871,01/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
872,872,872,01/09/2019,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,873,873,03/09/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874,874,874,03/09/2019,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,875,875,04/09/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,876,876,07/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
877,877,877,07/09/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
878,878,878,07/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,879,879,08/09/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,880,880,11/09/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,881,881,11/09/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,882,882,12/09/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,883,883,12/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,884,884,12/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,885,885,12/09/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,886,886,14/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,887,887,15/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,888,888,15/09/2019,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,889,889,16/09/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,890,890,18/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,891,891,18/09/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
892,892,892,18/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,893,893,18/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,894,894,18/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,895,895,20/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,896,896,20/09/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,897,897,20/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,898,898,20/09/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
899,899,899,21/09/2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,900,900,21/09/2019,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,901,901,21/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
902,902,902,22/09/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,903,903,22/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
904,904,904,22/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
905,905,905,22/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
906,906,906,23/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
907,907,907,23/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
908,908,908,23/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,909,909,24/09/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,910,910,24/09/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,911,911,25/09/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,912,912,25/09/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,913,913,26/09/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,914,914,26/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
915,915,915,27/09/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,916,916,27/09/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
917,917,917,27/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
918,918,918,27/09/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,919,919,27/09/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,920,920,28/09/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921,921,921,29/09/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
922,922,922,29/09/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
923,923,923,01/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,924,924,01/10/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,925,925,01/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,926,926,01/10/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,927,927,01/10/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,928,928,03/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,929,929,05/10/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,930,930,06/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
931,931,931,06/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
932,932,932,06/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,933,933,07/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,934,934,08/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
935,935,935,08/10/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,936,936,08/10/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,937,937,09/10/2019,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,938,938,10/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
939,939,939,12/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,940,940,12/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,941,941,12/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
942,942,942,12/10/2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,943,943,13/10/2019,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,944,944,14/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
945,945,945,14/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,946,946,14/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
947,947,947,15/10/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,948,948,16/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,949,949,16/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,950,950,17/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
951,951,951,19/10/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,952,952,19/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,953,953,20/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,954,954,20/10/2019,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,955,955,20/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
956,956,956,21/10/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,957,957,21/10/2019,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,958,958,21/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,959,959,21/10/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,960,960,22/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,961,961,22/10/2019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,962,962,22/10/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,963,963,22/10/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,964,964,24/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965,965,965,25/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
966,966,966,25/10/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
967,967,967,26/10/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,968,968,27/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,969,969,27/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,970,970,28/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,971,971,28/10/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
972,972,972,29/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,973,973,31/10/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,974,974,01/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
975,975,975,02/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
976,976,976,02/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
977,977,977,02/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,978,978,03/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
979,979,979,03/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,980,980,06/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
981,981,981,06/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,982,982,06/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,983,983,07/11/2019,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
984,984,984,07/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
985,985,985,07/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,986,986,08/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
987,987,987,08/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
988,988,988,09/11/2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,989,989,09/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
990,990,990,10/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,991,991,10/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
992,992,992,10/11/2019,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,993,993,10/11/2019,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,994,994,10/11/2019,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,995,995,10/11/2019,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,996,996,10/11/2019,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,997,997,10/11/2019,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,998,998,10/11/2019,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,999,999,10/11/2019,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1000,1000,10/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1001,1001,10/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,1002,1002,10/11/2019,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,1003,1003,10/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1004,1004,1004,10/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,1005,1005,10/11/2019,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
1006,1006,1006,10/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1007,1007,1007,10/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1008,1008,1008,10/11/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1009,1009,1009,10/11/2019,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0
1010,1010,1010,10/11/2019,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,1011,1011,10/11/2019,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1012,1012,1012,10/11/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1013,1013,1013,10/11/2019,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,1014,1014,10/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1015,1015,1015,10/11/2019,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1016,1016,1016,10/11/2019,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1017,1017,1017,10/11/2019,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0
1018,1018,1018,10/11/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1019,1019,1019,10/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,1020,1020,10/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,1021,1021,10/11/2019,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,1022,1022,10/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,1023,1023,10/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,1024,1024,10/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1025,1025,1025,10/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,1026,1026,11/11/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1027,1027,1027,11/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,1028,1028,12/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1029,1029,1029,12/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1030,1030,1030,12/11/2019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1031,1031,1031,12/11/2019,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,1032,1032,12/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,1033,1033,13/11/2019,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
1034,1034,1034,13/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1035,1035,1035,13/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1036,1036,1036,15/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1037,1037,1037,15/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1038,1038,1038,15/11/2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1039,1039,1039,15/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,1040,1040,15/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1041,1041,16/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1042,1042,16/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1043,1043,17/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1044,1044,1044,17/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1045,1045,1045,18/11/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1046,1046,1046,18/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1047,1047,1047,18/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1048,1048,1048,18/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1049,1049,1049,18/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1050,1050,18/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,1051,1051,19/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1052,1052,1052,19/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1053,1053,1053,19/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1054,1054,1054,19/11/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1055,1055,20/11/2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,1056,1056,20/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1057,1057,1057,20/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,1058,1058,20/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,1059,1059,21/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,1060,1060,21/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,1061,1061,21/11/2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,1062,1062,22/11/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1063,1063,1063,22/11/2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1064,1064,23/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1065,1065,1065,23/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1066,1066,1066,23/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,1067,1067,23/11/2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,1068,1068,23/11/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
