Customer Date,Inv. #,Design Number,Quantity,Rate,Amount,Dis (%),Discount Amount,Amount after Discount
19/02/2020,7854,YI1915,1,"2,990","2,990",50.00,"1,495","1,495"
19/02/2020,7854,SH964,1,"1,990","1,990",0.00,0,"1,990"
19/02/2020,7855,AN3697,1,"2,390","2,390",50.00,"1,195","1,195"
19/02/2020,7855,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
19/02/2020,7856,YI1915,1,"2,990","2,990",50.00,"1,495","1,495"
19/02/2020,7856,CITIN,1,745,745,0.00,0,745
19/02/2020,7857,KPJ750,2,"1,150","2,300",10.00,230,"2,070"
19/02/2020,7858,SH976,2,990,"1,980",10.00,198,"1,782"
20/02/2020,7859,NOS9393,1,990,990,50.00,495,495
20/02/2020,7859,SH01-B,1,150,150,0.00,0,150
20/02/2020,7860,FLASSORT594,1,"1,990","1,990",50.00,995,995
20/02/2020,7860,NOS9393,1,990,990,50.00,495,495
20/02/2020,7861,HBLP556,1,"1,885","1,885",0.00,0,"1,885"
20/02/2020,7862,I1108,1,500,500,0.00,0,500
20/02/2020,7863,NZ9020,1,"2,190","2,190",0.00,0,"2,190"
20/02/2020,7864,KK155,1,"1,490","1,490",0.00,0,"1,490"
20/02/2020,7864,K663,1,690,690,0.00,0,690
20/02/2020,7864,G179,1,400,400,0.00,0,400
20/02/2020,7864,SH826,1,990,990,0.00,0,990
20/02/2020,7864,AN2659,1,"1,300","1,300",0.00,0,"1,300"
20/02/2020,7864,GO7200,1,"4,390","4,390",10.00,439,"3,951"
20/02/2020,7865,L848FO,1,"1,690","1,690",0.00,0,"1,690"
20/02/2020,7866,L969,1,"2,590","2,590",0.00,0,"2,590"
20/02/2020,7867,KK153PU,1,"1,590","1,590",10.00,159,"1,431"
20/02/2020,7867,L7602,1,"2,290","2,290",10.00,229,"2,061"
20/02/2020,7868,AN4727,1,"3,190","3,190",0.00,0,"3,190"
20/02/2020,7868,FANTASY,1,"2,390","2,390",50.00,"1,195","1,195"
20/02/2020,7868,ZINNIA,1,"1,990","1,990",50.00,995,995
20/02/2020,7868,B1001,1,"1,000","1,000",0.00,0,"1,000"
20/02/2020,7868,PASSION,1,"2,390","2,390",50.00,"1,195","1,195"
20/02/2020,7868,NK699,1,"1,950","1,950",0.00,0,"1,950"
21/02/2020,7869,MF34313,1,"1,790","1,790",0.00,0,"1,790"
21/02/2020,7870,D5130,1,900,900,0.00,0,900
21/02/2020,7870,B1001,2,"1,000","2,000",0.00,0,"2,000"
21/02/2020,7870,NOS9393,2,"1,000","2,000",50.00,"1,000","1,000"
21/02/2020,7871,H2151,1,990,990,0.00,0,990
21/02/2020,7872,H5280,1,450,450,0.00,0,450
21/02/2020,7872,CH0849PL,1,350,350,0.00,0,350
21/02/2020,7872,NTMIX,1,300,300,0.00,0,300
21/02/2020,7873,NU5198,1,"8,990","8,990",0.00,0,"8,990"
21/02/2020,7874,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
21/02/2020,7875,BF573,1,"1,090","1,090",10.00,109,981
21/02/2020,7876,A8823,1,750,750,0.00,0,750
21/02/2020,7876,SHL266,1,890,890,0.00,0,890
21/02/2020,7877,CITIN,1,745,745,0.00,0,745
21/02/2020,7878,SH3002,1,950,950,0.00,0,950
21/02/2020,7878,A8823,1,750,750,0.00,0,750
21/02/2020,7879,NU5509,1,"3,590","3,590",10.00,359,"3,231"
21/02/2020,7879,KK153PU,1,"1,590","1,590",10.00,159,"1,431"
21/02/2020,7880,AN3697,1,"2,390","2,390",50.00,"1,195","1,195"
21/02/2020,7881,MF1037,1,"2,150","2,150",0.00,0,"2,150"
21/02/2020,7881,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
21/02/2020,7881,G179,1,400,400,0.00,0,400
22/02/2020,7882,NBB351082,2,"1,190","2,380",0.00,0,"2,380"
22/02/2020,7882,L1001,1,650,650,0.00,0,650
22/02/2020,7883,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
22/02/2020,7884,SH976,1,990,990,0.00,0,990
22/02/2020,7884,SH01-B,1,150,150,0.00,0,150
22/02/2020,7885,CITIN,1,745,745,0.00,0,745
22/02/2020,7885,NOS9393,1,"1,000","1,000",50.00,500,500
22/02/2020,7885,SH976,1,990,990,10.00,99,891
22/02/2020,7886,E3593,2,725,"1,450",0.00,0,"1,450"
22/02/2020,7886,SH976,1,990,990,0.00,0,990
22/02/2020,7887,C17019,2,"1,390","2,780",0.00,0,"2,780"
22/02/2020,7887,H2151,1,990,990,0.00,0,990
22/02/2020,7887,AN2659,1,"1,300","1,300",0.00,0,"1,300"
22/02/2020,7888,SH01-B,1,150,150,0.00,0,150
22/02/2020,7889,SH826,2,990,"1,980",0.00,0,"1,980"
22/02/2020,7890,SH976,1,990,990,0.00,0,990
22/02/2020,7890,LL105183,1,600,600,0.00,0,600
22/02/2020,7891,KK153PU,1,"1,590","1,590",10.00,159,"1,431"
23/02/2020,7892,YI1905,1,"1,990","1,990",10.00,199,"1,791"
23/02/2020,7892,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
23/02/2020,7893,KPJ750,2,"1,150","2,300",10.00,230,"2,070"
23/02/2020,7894,T-118,1,990,990,0.00,0,990
23/02/2020,7895,NOS9393,1,"1,000","1,000",50.00,500,500
23/02/2020,7896,K3262,1,750,750,0.00,0,750
23/02/2020,7896,BELP04,2,120,240,0.00,0,240
23/02/2020,7897,BFP003,1,790,790,10.00,79,711
23/02/2020,7898,BMB002,1,590,590,0.00,0,590
23/02/2020,7898,BELP04,3,120,360,0.00,0,360
23/02/2020,7899,NBB351082,-1,"1,190","-1,190",0.00,0,"-1,190"
23/02/2020,7899,CITIN,2,745,"1,490",0.00,0,"1,490"
23/02/2020,7900,YI1905,1,"1,990","1,990",0.00,0,"1,990"
23/02/2020,7901,LOO7RN,1,"1,690","1,690",10.00,169,"1,521"
23/02/2020,7901,B1001,1,"1,000","1,000",0.00,0,"1,000"
23/02/2020,7902,FANTASY,1,"2,390","2,390",50.00,"1,195","1,195"
23/02/2020,7902,I8912,1,400,400,0.00,0,400
23/02/2020,7902,LL105137BIG,1,600,600,0.00,0,600
23/02/2020,7903,E18011,1,750,750,0.00,0,750
24/02/2020,7904,NITA,2,990,"1,980",0.00,0,"1,980"
24/02/2020,7904,CITIN,1,745,745,0.00,0,745
24/02/2020,7904,KK153PU,1,"1,590","1,590",0.00,0,"1,590"
24/02/2020,7904,H8706,2,850,"1,700",0.00,0,"1,700"
24/02/2020,7904,CH0849PR,3,350,"1,050",0.00,0,"1,050"
24/02/2020,7904,SH876,1,"1,050","1,050",0.00,0,"1,050"
24/02/2020,7904,SH871,1,950,950,0.00,0,950
24/02/2020,7904,SH827,1,990,990,0.00,0,990
24/02/2020,7904,FLASSORT594,1,"1,990","1,990",100.00,"1,990",0
24/02/2020,7905,FANTASY,2,"2,390","4,780",50.00,"2,390","2,390"
24/02/2020,7907,A111,1,400,400,0.00,0,400
24/02/2020,7907,K663,1,690,690,0.00,0,690
24/02/2020,7908,CEX1,1,80,80,0.00,0,80
24/02/2020,7909,PASSION,1,"2,390","2,390",50.00,"1,195","1,195"
24/02/2020,7909,BELP04,1,120,120,10.00,12,108
24/02/2020,7910,NOS9393,1,"1,000","1,000",50.00,500,500
24/02/2020,7911,CH0849PR,1,350,350,0.00,0,350
25/02/2020,7912,NBB3581,1,"1,690","1,690",0.00,0,"1,690"
25/02/2020,7913,PC903,1,"5,390","5,390",50.00,"2,695","2,695"
25/02/2020,7913,CITIN,1,745,745,0.00,0,745
25/02/2020,7914,B1001,1,"1,000","1,000",0.00,0,"1,000"
25/02/2020,7915,SH2374,1,990,990,0.00,0,990
25/02/2020,7915,SH01-B,1,150,150,0.00,0,150
25/02/2020,7916,NTMIX,1,300,300,0.00,0,300
25/02/2020,7917,RUBY-B532,1,850,850,0.00,0,850
25/02/2020,7918,A8823,1,750,750,0.00,0,750
25/02/2020,7919,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
26/02/2020,7920,T-118,1,990,990,0.00,0,990
26/02/2020,7920,RUBY-B532,1,850,850,0.00,0,850
26/02/2020,7920,M1813,1,350,350,0.00,0,350
26/02/2020,7921,FANTASY,1,"2,390","2,390",50.00,"1,195","1,195"
26/02/2020,7921,K738,1,450,450,0.00,0,450
26/02/2020,7922,D5130,1,900,900,0.00,0,900
26/02/2020,7922,A8823,1,750,750,0.00,0,750
26/02/2020,7923,M&SMIX006,1,"2,990","2,990",50.00,"1,495","1,495"
26/02/2020,7924,HBLP556,2,"1,885","3,770",0.00,0,"3,770"
26/02/2020,7925,KK153PU,1,"1,590","1,590",10.00,159,"1,431"
26/02/2020,7926,A054,2,650,"1,300",0.00,0,"1,300"
26/02/2020,7927,CITIN,1,745,745,0.00,0,745
26/02/2020,7928,KK161,1,"1,390","1,390",0.00,0,"1,390"
26/02/2020,7928,E1707,1,"1,190","1,190",0.00,0,"1,190"
26/02/2020,7928,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
26/02/2020,7928,B1001,1,"1,000","1,000",0.00,0,"1,000"
26/02/2020,7929,H8706,1,850,850,0.00,0,850
27/02/2020,7930,NL338,1,"3,250","3,250",0.00,0,"3,250"
27/02/2020,7930,KK153PU,1,"1,590","1,590",0.00,0,"1,590"
27/02/2020,7930,B283,1,450,450,0.00,0,450
27/02/2020,7930,H7724,1,"1,490","1,490",0.00,0,"1,490"
27/02/2020,7930,B1001,1,"1,000","1,000",0.00,0,"1,000"
27/02/2020,7930,HP001,1,"1,190","1,190",0.00,0,"1,190"
27/02/2020,7930,NOS9393,1,"1,000","1,000",50.00,500,500
27/02/2020,7930,CITIN,1,745,745,0.00,0,745
27/02/2020,7931,E3593,1,725,725,0.00,0,725
27/02/2020,7932,H8706,1,850,850,0.00,0,850
27/02/2020,7933,K3262,1,750,750,0.00,0,750
27/02/2020,7934,GP532,1,800,800,0.00,0,800
27/02/2020,7935,MF1501,2,"1,120","2,240",0.00,0,"2,240"
27/02/2020,7936,A1121,1,750,750,0.00,0,750
27/02/2020,7937,CITIN,3,745,"2,235",0.00,0,"2,235"
27/02/2020,7938,ORCHID,1,"1,990","1,990",50.00,995,995
27/02/2020,7939,DISCLOSURE,2,"1,245","2,490",0.00,0,"2,490"
28/02/2020,7940,NU5424,1,"2,990","2,990",0.00,0,"2,990"
28/02/2020,7941,MF1228,3,"2,290","6,870",0.00,0,"6,870"
28/02/2020,7942,NU5656,1,"6,590","6,590",0.00,0,"6,590"
28/02/2020,7942,AN2657-2.6,2,"1,300","2,600",0.00,0,"2,600"
28/02/2020,7942,H2151,2,990,"1,980",0.00,0,"1,980"
28/02/2020,7942,NU7122,1,"5,990","5,990",100.00,"5,990",0
28/02/2020,7943,YI1915,1,"2,990","2,990",50.00,"1,495","1,495"
28/02/2020,7944,FANTASY,1,"2,390","2,390",50.00,"1,195","1,195"
28/02/2020,7945,FANTASY,2,"2,390","4,780",50.00,"2,390","2,390"
28/02/2020,7946,NU5491,1,"3,990","3,990",0.00,0,"3,990"
28/02/2020,7947,GO4725,1,"2,490","2,490",0.00,0,"2,490"
28/02/2020,7948,H8706,1,850,850,0.00,0,850
28/02/2020,7949,NU5491,1,"3,990","3,990",10.00,399,"3,591"
28/02/2020,7950,C17020,1,"1,390","1,390",0.00,0,"1,390"
28/02/2020,7950,NK3516,1,"1,190","1,190",0.00,0,"1,190"
28/02/2020,7950,A8823,2,750,"1,500",0.00,0,"1,500"
28/02/2020,7950,B1001,1,"1,000","1,000",0.00,0,"1,000"
28/02/2020,7951,CITIN,1,745,745,0.00,0,745
28/02/2020,7952,HBLN564,1,"1,885","1,885",0.00,0,"1,885"
28/02/2020,7952,E3593,1,725,725,0.00,0,725
28/02/2020,7953,LS384BIG,2,"3,790","7,580",10.00,758,"6,822"
28/02/2020,7953,AYDOMIXBIG-HS,1,"3,790","3,790",10.00,379,"3,411"
28/02/2020,7954,GO6035,1,"1,990","1,990",0.00,0,"1,990"
28/02/2020,7954,B7781,1,500,500,0.00,0,500
29/02/2020,7955,E3593,1,725,725,0.00,0,725
29/02/2020,7956,A8823,2,750,"1,500",0.00,0,"1,500"
29/02/2020,7957,CEX1,1,80,80,0.00,0,80
29/02/2020,7957,B1001,1,"1,000","1,000",0.00,0,"1,000"
29/02/2020,7958,D6005,1,890,890,0.00,0,890
29/02/2020,7958,BN3115,1,990,990,0.00,0,990
29/02/2020,7958,BELP04,5,120,600,0.00,0,600
29/02/2020,7959,MF34314,1,"2,150","2,150",0.00,0,"2,150"
29/02/2020,7960,T-118,1,990,990,0.00,0,990
29/02/2020,7960,RUBY-B532,2,850,"1,700",0.00,0,"1,700"
29/02/2020,7960,G179,3,400,"1,200",0.00,0,"1,200"
29/02/2020,7960,L8803HS,1,"1,590","1,590",0.00,0,"1,590"
29/02/2020,7961,ORCHID,2,"1,990","3,980",50.00,"1,990","1,990"
29/02/2020,7962,DISCLOSURE,1,"1,245","1,245",25.00,311,934
29/02/2020,7963,H8706,1,850,850,0.00,0,850
29/02/2020,7963,LOO7RN,1,"1,690","1,690",0.00,0,"1,690"
29/02/2020,7964,NL382,1,"4,290","4,290",0.00,0,"4,290"
01/03/2020,7965,CITIN,1,745,745,0.00,0,745
01/03/2020,7966,E362,1,790,790,0.00,0,790
01/03/2020,7967,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
01/03/2020,7968,NU7122,1,"5,990","5,990",70.00,"4,193","1,797"
01/03/2020,7968,KK155,1,"1,490","1,490",0.00,0,"1,490"
01/03/2020,7968,GO4740,1,"3,950","3,950",0.00,0,"3,950"
01/03/2020,7968,NZ111,1,"1,190","1,190",0.00,0,"1,190"
01/03/2020,7969,NBB3928,1,"7,990","7,990",50.00,"3,995","3,995"
01/03/2020,7970,H7724,1,"1,490","1,490",0.00,0,"1,490"
01/03/2020,7971,NBB351082,2,"1,190","2,380",0.00,0,"2,380"
01/03/2020,7972,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
02/03/2020,7973,CITIN,1,745,745,0.00,0,745
02/03/2020,7974,CITIN,1,745,745,0.00,0,745
02/03/2020,7975,E362,1,790,790,0.00,0,790
02/03/2020,7976,CITIN,1,745,745,0.00,0,745
02/03/2020,7976,YI1915,1,"2,990","2,990",50.00,"1,495","1,495"
02/03/2020,7977,BES003,1,650,650,0.00,0,650
02/03/2020,7978,CITIN,2,745,"1,490",0.00,0,"1,490"
02/03/2020,7979,NU4485,1,"3,290","3,290",10.00,329,"2,961"
02/03/2020,7979,SH2249,1,890,890,10.00,89,801
02/03/2020,7979,SH976,1,990,990,10.00,99,891
02/03/2020,7979,ANGEL,1,575,575,0.00,0,575
02/03/2020,7979,BN3115,1,990,990,10.00,99,891
02/03/2020,7980,BALCONY,1,950,950,0.00,0,950
02/03/2020,7980,K6058,1,500,500,0.00,0,500
02/03/2020,7981,ANGEL,1,575,575,0.00,0,575
02/03/2020,7982,AN3697,1,"2,390","2,390",50.00,"1,195","1,195"
02/03/2020,7983,GO4555,1,"2,490","2,490",10.00,249,"2,241"
02/03/2020,7983,PC4491,1,"3,990","3,990",50.00,"1,995","1,995"
02/03/2020,7983,E1707,1,"1,190","1,190",10.00,119,"1,071"
02/03/2020,7983,PASSION,1,"2,390","2,390",50.00,"1,195","1,195"
02/03/2020,7983,SH7561,1,990,990,10.00,99,891
02/03/2020,7983,VB1133,1,"5,990","5,990",50.00,"2,995","2,995"
02/03/2020,7984,CITIN,2,745,"1,490",0.00,0,"1,490"
02/03/2020,7984,B1001,1,"1,000","1,000",0.00,0,"1,000"
02/03/2020,7985,E18011,1,750,750,0.00,0,750
02/03/2020,7985,K338,1,590,590,0.00,0,590
02/03/2020,7986,HBLN554,2,"1,885","3,770",0.00,0,"3,770"
02/03/2020,7986,TR7681,1,"1,850","1,850",0.00,0,"1,850"
02/03/2020,7986,BN3115,1,990,990,0.00,0,990
02/03/2020,7986,NBB351082,3,"1,190","3,570",0.00,0,"3,570"
02/03/2020,7986,YI1005,1,"1,990","1,990",0.00,0,"1,990"
02/03/2020,7986,D6005,2,890,"1,780",0.00,0,"1,780"
03/03/2020,7987,CITIN,1,745,745,0.00,0,745
03/03/2020,7988,NK6318,1,"3,590","3,590",0.00,0,"3,590"
03/03/2020,7989,T-118,2,990,"1,980",0.00,0,"1,980"
03/03/2020,7989,RUBY-B532,2,850,"1,700",0.00,0,"1,700"
03/03/2020,7990,KK155,1,"1,490","1,490",0.00,0,"1,490"
04/03/2020,7991,PC4503,1,"4,000","4,000",50.00,"2,000","2,000"
04/03/2020,7991,C17019,1,"1,390","1,390",0.00,0,"1,390"
04/03/2020,7991,H2151,1,990,990,0.00,0,990
04/03/2020,7991,F376,1,500,500,0.00,0,500
04/03/2020,7991,FANTASY,1,"2,390","2,390",50.00,"1,195","1,195"
04/03/2020,7992,BELP04,1,120,120,0.00,0,120
04/03/2020,7993,NU4430,1,"3,590","3,590",0.00,0,"3,590"
04/03/2020,7994,YI1905,1,"1,990","1,990",0.00,0,"1,990"
04/03/2020,7994,ANGEL,1,575,575,0.00,0,575
04/03/2020,7995,L941,1,"2,290","2,290",0.00,0,"2,290"
04/03/2020,7995,LIKAMIX,1,"2,090","2,090",10.00,209,"1,881"
04/03/2020,7996,CITIN,1,745,745,0.00,0,745
04/03/2020,7997,H2151,1,990,990,0.00,0,990
04/03/2020,7998,B1001,1,"1,000","1,000",0.00,0,"1,000"
04/03/2020,7999,DS13850,1,"2,490","2,490",0.00,0,"2,490"
04/03/2020,8000,SBB1003,1,"2,600","2,600",10.00,260,"2,340"
04/03/2020,8001,DISCLOSUREF,2,"1,350","2,700",0.00,0,"2,700"
04/03/2020,8001,CITINF,3,810,"2,430",0.00,0,"2,430"
05/03/2020,8002,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
05/03/2020,8003,NZ111,1,"1,190","1,190",0.00,0,"1,190"
05/03/2020,8004,DISCLOSURE,4,"1,245","4,980",0.00,0,"4,980"
05/03/2020,8005,SH826,1,990,990,0.00,0,990
05/03/2020,8005,M1123,1,750,750,0.00,0,750
05/03/2020,8005,SH8877,1,950,950,0.00,0,950
05/03/2020,8006,T-118,1,990,990,0.00,0,990
05/03/2020,8006,AN3607,1,"2,090","2,090",50.00,"1,045","1,045"
05/03/2020,8007,AN3607,1,"2,090","2,090",50.00,"1,045","1,045"
05/03/2020,8007,AN3229,1,"2,240","2,240",50.00,"1,120","1,120"
05/03/2020,8007,ORCHID,1,"1,990","1,990",50.00,995,995
05/03/2020,8008,AN3607,1,"2,090","2,090",50.00,"1,045","1,045"
05/03/2020,8008,NBB352073,1,"1,590","1,590",50.00,795,795
05/03/2020,8008,ORCHID,1,"1,990","1,990",50.00,995,995
05/03/2020,8008,T-118,1,990,990,0.00,0,990
05/03/2020,8009,T-118,1,990,990,0.00,0,990
05/03/2020,8010,CITIN,1,745,745,0.00,0,745
05/03/2020,8011,CITIN,-1,745,-745,0.00,0,-745
05/03/2020,8011,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
05/03/2020,8012,YI1915,1,"2,990","2,990",50.00,"1,495","1,495"
05/03/2020,8013,NBB351082,3,"1,190","3,570",0.00,0,"3,570"
05/03/2020,8013,AN2657-2.6,2,"1,150","2,300",0.00,0,"2,300"
05/03/2020,8013,AN2659,1,"1,300","1,300",0.00,0,"1,300"
05/03/2020,8013,RUBY-B532,1,850,850,0.00,0,850
05/03/2020,8013,D5158,2,700,"1,400",0.00,0,"1,400"
05/03/2020,8013,USP66004,1,"2,500","2,500",30.00,750,"1,750"
05/03/2020,8013,KPJ750,1,"1,150","1,150",0.00,0,"1,150"
05/03/2020,8013,PASSION,1,"2,390","2,390",50.00,"1,195","1,195"
05/03/2020,8013,NU7122,1,"5,990","5,990",70.00,"4,193","1,797"
05/03/2020,8013,K6058,1,500,500,0.00,0,500
05/03/2020,8013,CITIN,2,745,"1,490",0.00,0,"1,490"
05/03/2020,8013,KK153PU,2,"1,590","3,180",0.00,0,"3,180"
06/03/2020,8014,LAUREL,1,"1,990","1,990",50.00,995,995
06/03/2020,8014,ANGEL,2,575,"1,150",0.00,0,"1,150"
06/03/2020,8015,CITIN,1,745,745,0.00,0,745
06/03/2020,8016,CITIN,1,745,745,0.00,0,745
06/03/2020,8017,H8706,1,850,850,10.00,85,765
07/03/2020,8018,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
07/03/2020,8018,CITIN,1,745,745,0.00,0,745
07/03/2020,8019,YI1005,1,"1,990","1,990",10.00,199,"1,791"
07/03/2020,8020,T-118,1,990,990,0.00,0,990
07/03/2020,8021,HBLP2000,1,"1,885","1,885",0.00,0,"1,885"
07/03/2020,8021,D5130,2,900,"1,800",0.00,0,"1,800"
07/03/2020,8022,E1707,-1,"1,190","-1,190",0.00,0,"-1,190"
07/03/2020,8022,H8706,1,850,850,0.00,0,850
07/03/2020,8022,NTMIX,1,300,300,0.00,0,300
07/03/2020,8023,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
07/03/2020,8024,ORCHID,2,"1,990","3,980",50.00,"1,990","1,990"
07/03/2020,8024,ZINNIA,1,"1,990","1,990",50.00,995,995
07/03/2020,8024,B7781,1,355,355,0.00,0,355
07/03/2020,8024,F355,1,400,400,0.00,0,400
07/03/2020,8025,DISCLOSURE,4,"1,245","4,980",0.00,0,"4,980"
07/03/2020,8025,B1001,1,"1,000","1,000",0.00,0,"1,000"
07/03/2020,8026,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
07/03/2020,8027,T-118,-1,990,-990,0.00,0,-990
07/03/2020,8027,AN3229,1,"2,240","2,240",50.00,"1,120","1,120"
07/03/2020,8028,BO10001-4.2,1,"1,590","1,590",0.00,0,"1,590"
07/03/2020,8029,ANGEL,2,575,"1,150",0.00,0,"1,150"
07/03/2020,8030,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
07/03/2020,8030,L1001,1,650,650,0.00,0,650
07/03/2020,8031,USP66004,1,"2,500","2,500",0.00,0,"2,500"
07/03/2020,8031,KPJ750,1,"1,150","1,150",100.00,"1,150",0
07/03/2020,8032,FLASSORT594,1,"1,990","1,990",50.00,995,995
08/03/2020,8033,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
08/03/2020,8034,NU5665,1,"6,990","6,990",10.00,699,"6,291"
08/03/2020,8035,AN3697,1,"2,390","2,390",50.00,"1,195","1,195"
08/03/2020,8035,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
08/03/2020,8036,H060,1,990,990,50.00,495,495
08/03/2020,8037,FANTASY,1,"2,390","2,390",50.00,"1,195","1,195"
08/03/2020,8038,YI1005,1,"1,990","1,990",0.00,0,"1,990"
08/03/2020,8039,AN3697,1,"2,390","2,390",50.00,"1,195","1,195"
08/03/2020,8040,PASSION,1,"2,390","2,390",50.00,"1,195","1,195"
08/03/2020,8040,CAN200S,1,"1,190","1,190",50.00,595,595
08/03/2020,8040,I6335,2,400,800,0.00,0,800
08/03/2020,8041,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
09/03/2020,8042,YI1915,1,"2,990","2,990",50.00,"1,495","1,495"
09/03/2020,8042,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
09/03/2020,8042,YI1005,1,"1,990","1,990",0.00,0,"1,990"
09/03/2020,8043,CITIN,1,745,745,0.00,0,745
09/03/2020,8044,A8823,1,750,750,0.00,0,750
09/03/2020,8045,CITIN,1,745,745,0.00,0,745
09/03/2020,8045,SH976,1,990,990,0.00,0,990
09/03/2020,8046,DS31775,1,"1,690","1,690",0.00,0,"1,690"
09/03/2020,8047,SH3002,1,950,950,0.00,0,950
09/03/2020,8048,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
09/03/2020,8048,BELP04,1,120,120,0.00,0,120
09/03/2020,8049,A8823,1,750,750,0.00,0,750
09/03/2020,8049,BELP04,1,120,120,0.00,0,120
10/03/2020,8050,SH976,1,990,990,10.00,99,891
10/03/2020,8050,A8823,1,750,750,0.00,0,750
10/03/2020,8050,E539,1,690,690,0.00,0,690
10/03/2020,8050,LL105129,1,550,550,0.00,0,550
10/03/2020,8050,SH01-B,1,150,150,0.00,0,150
10/03/2020,8051,KK155,1,"1,490","1,490",0.00,0,"1,490"
10/03/2020,8051,E1707,1,"1,190","1,190",0.00,0,"1,190"
10/03/2020,8051,SH876,1,"1,050","1,050",0.00,0,"1,050"
10/03/2020,8051,CD705363743,1,790,790,0.00,0,790
10/03/2020,8052,SH2374,1,990,990,0.00,0,990
10/03/2020,8052,DISCLOSUREF,1,"1,350","1,350",0.00,0,"1,350"
10/03/2020,8053,YI1005,5,"1,990","9,950",10.00,995,"8,955"
10/03/2020,8054,YI1915,2,"2,990","5,980",50.00,"2,990","2,990"
10/03/2020,8055,AN2659,1,"1,300","1,300",0.00,0,"1,300"
10/03/2020,8055,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
11/03/2020,8056,G186,1,400,400,0.00,0,400
11/03/2020,8057,CITIN,6,745,"4,470",0.00,0,"4,470"
11/03/2020,8058,ANGEL,1,575,575,0.00,0,575
11/03/2020,8059,CITIN,1,745,745,0.00,0,745
11/03/2020,8060,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
11/03/2020,8060,D6132,1,650,650,0.00,0,650
11/03/2020,8060,H060,2,990,"1,980",50.00,990,990
11/03/2020,8061,CITIN,1,745,745,0.00,0,745
12/03/2020,8062,A8823,1,750,750,0.00,0,750
12/03/2020,8063,MF1501,1,"1,120","1,120",0.00,0,"1,120"
12/03/2020,8063,H2151,1,990,990,0.00,0,990
12/03/2020,8064,A8823,1,750,750,0.00,0,750
12/03/2020,8065,DISCLOSURE,1,"1,245","1,245",0.00,0,"1,245"
12/03/2020,8066,KK153PU,1,"1,590","1,590",0.00,0,"1,590"
12/03/2020,8067,BELP04,3,120,360,0.00,0,360
12/03/2020,8068,HBLP1000,1,"1,885","1,885",25.00,471,"1,414"
12/03/2020,8069,DISCLOSURE,3,"1,245","3,735",0.00,0,"3,735"
12/03/2020,8070,NBB352073,1,"1,590","1,590",50.00,795,795
12/03/2020,8070,CITIN,1,745,745,0.00,0,745
12/03/2020,8071,GO6031,1,"1,690","1,690",0.00,0,"1,690"
12/03/2020,8072,CD008,1,790,790,0.00,0,790
13/03/2020,8073,ANGEL,1,575,575,0.00,0,575
13/03/2020,8074,NBB352073,1,"1,590","1,590",50.00,795,795
13/03/2020,8075,CITIN,2,745,"1,490",0.00,0,"1,490"
13/03/2020,8076,NBB351082,1,"1,190","1,190",0.00,0,"1,190"
13/03/2020,8076,ANGEL,1,575,575,0.00,0,575
13/03/2020,8077,H2151,1,990,990,0.00,0,990
13/03/2020,8078,NBB351082,-1,"1,190","-1,190",0.00,0,"-1,190"
13/03/2020,8078,T-118,1,990,990,0.00,0,990
13/03/2020,8078,A1305,1,950,950,0.00,0,950
13/03/2020,8079,NK719,1,"2,990","2,990",10.00,299,"2,691"
14/03/2020,8080,E539,1,690,690,0.00,0,690
14/03/2020,8081,KPJ750,1,"1,150","1,150",0.00,0,"1,150"
14/03/2020,8081,CH0721BIG,1,400,400,0.00,0,400
14/03/2020,8082,E18011,1,750,750,0.00,0,750
14/03/2020,8082,BELP04,1,120,120,100.00,120,0
14/03/2020,8083,MF34314,1,"2,150","2,150",0.00,0,"2,150"
14/03/2020,8084,NK719,1,"2,990","2,990",0.00,0,"2,990"
14/03/2020,8085,BLS061,1,450,450,0.00,0,450
14/03/2020,8086,NU7111,1,"5,990","5,990",50.00,"2,995","2,995"
14/03/2020,8087,BLS061,1,450,450,0.00,0,450
14/03/2020,8087,BELP04,1,120,120,0.00,0,120
14/03/2020,8088,K338,1,590,590,0.00,0,590
14/03/2020,8088,BELP04,1,120,120,100.00,120,0
